<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.06.25	115.642	116.820	111.449	111.650	4523	0	2647
2019.06.26	111.650	112.577	100.808	104.978	7791	0	2463
2019.06.27	104.653	104.988	87.839	94.298	8302	0	2518
2019.06.28	94.298	99.659	92.701	97.982	6319	0	2658
2019.07.01	93.007	93.184	83.065	87.553	6554	0	2602
2019.07.02	87.563	88.369	80.821	85.001	9377	0	2604
2019.07.03	84.899	90.907	83.561	86.370	9176	0	2539
2019.07.04	86.370	91.287	85.956	89.427	3924	0	2537
2019.07.05	89.427	91.160	84.884	89.549	6676	0	2551
2019.07.08	101.717	105.661	98.875	100.986	4760	0	2536
2019.07.09	100.986	103.025	96.183	96.736	5767	0	2520
2019.07.10	96.736	100.344	91.270	91.942	5396	0	2557
2019.07.11	91.942	94.088	86.236	88.475	4704	0	2535
2019.07.12	88.475	95.529	84.874	95.273	4212	0	2498
2019.07.15	86.487	87.635	74.807	87.186	5424	0	2501
2019.07.16	87.201	88.779	73.244	74.368	5954	0	2488
2019.07.17	74.368	78.977	70.477	76.075	6796	0	2514
2019.07.18	76.077	83.790	73.419	83.145	6961	0	2509
2019.07.19	83.158	83.574	78.629	81.375	7854	0	2549
2019.07.22	83.206	84.058	80.074	82.724	2393	0	2582
2019.07.23	82.724	83.264	78.841	82.218	3624	0	2547
2019.07.24	82.218	82.363	77.246	78.418	3696	0	2546
2019.07.25	78.431	82.394	78.431	79.364	3522	0	2413
2019.07.26	79.364	80.024	77.342	78.574	4292	0	2448
2019.07.29	78.405	79.969	75.790	77.067	2881	0	2615
2019.07.30	77.086	79.297	76.455	77.138	4608	0	2545
2019.07.31	77.153	81.128	76.732	78.633	4895	0	2406
2019.08.01	78.633	81.212	78.398	80.610	4158	0	2505
2019.08.02	80.632	83.809	80.102	81.460	3222	0	2456
2019.08.05	86.599	93.421	85.481	91.619	5173	0	2487
2019.08.06	91.619	95.238	89.494	90.274	3883	0	2482
2019.08.07	90.164	95.464	86.788	94.945	3582	0	2465
2019.08.08	94.947	96.193	90.239	90.339	4034	0	2505
2019.08.09	90.339	94.613	89.815	91.950	4554	0	2566
2019.08.12	90.097	91.138	88.568	90.035	2072	0	2596
2019.08.13	90.035	90.181	83.488	84.538	1881	0	2525
2019.08.14	84.514	84.514	77.448	77.695	3405	0	2414
2019.08.15	77.697	80.346	72.906	80.346	5938	0	2552
2019.08.16	80.346	81.845	76.568	79.749	3831	0	2521
2019.08.19	82.531	86.610	82.454	85.123	13329	0	2541
2019.08.20	85.123	89.353	82.685	83.076	3804	0	2553
